source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,Thank you to Governor @ScottWalker for such warm support. Great speech!,07-21-2016 01:24:26,4361,19558,false,755936439993589761
Twitter Web Client,Thank you @IngrahamAngle! #AmericaFirst https://t.co/cv3I3xRSOK,07-21-2016 01:08:33,9839,27722,false,755932444310724608
Twitter for iPhone,#AmericaFirst #RNCinCLE https://t.co/PvdTA8HTCC,07-21-2016 00:50:21,4828,13018,false,755927861878460417
Twitter for iPhone,Watching the #GOPConvention#AmericaFirst #RNCinCLE,07-20-2016 23:49:18,2800,12562,false,755912497643806720
Twitter for Android,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,07-20-2016 18:48:11,4997,19922,false,755836720197795840
Twitter Ads,URGENT: we’ve just announced a $2 million fundraising goal tonight. Please stand with us! https://t.co/Ssrh55C6hW https://t.co/2KjT4TJ07Y,07-20-2016 18:41:29,3807,5837,false,755835032086773760
Twitter for iPhone,STATEMENT ON MELANIA SPEECHhttps://t.co/uzBOm21Pug,07-20-2016 17:02:19,6419,18696,false,755810077307727872
Twitter Web Client,The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,07-20-2016 15:36:06,120661,249249,false,755788382618390529
Twitter Web Client,Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,07-20-2016 15:31:15,13165,51103,false,755787159735570432
Twitter for Android,In November I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!,07-20-2016 12:51:58,5796,25013,false,755747074939949056
Twitter for Android,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,07-20-2016 12:47:56,3449,15173,false,755746062204280833
Twitter for Android,Congratulations to my children Don and Tiffany on having done a fantastic job last night. I am very proud of you!,07-20-2016 10:18:17,6534,37672,false,755708398537154560
Twitter for Android,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,07-19-2016 23:52:59,41616,129652,false,755551039244341253
Twitter for Android,The ROLL CALL is beginning at the Republican National Convention. Very exciting!,07-19-2016 22:12:56,4183,21555,false,755525857456844800
Twitter for iPhone,#MakeAmericaWorkAgain #TrumpPence16 #RNCinCLE https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf,07-19-2016 20:38:20,8033,21054,false,755502053003190273
Twitter for iPhone,#MakeAmericaWorkAgain#TrumpPence16 #RNCinCLE https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW,07-19-2016 19:34:40,8142,21285,false,755486029742641152
Twitter for Android,"@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.",07-19-2016 13:36:43,7323,24464,false,755395950089211904
Twitter for iPhone,It was truly an honor to introduce my wife Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention,07-19-2016 04:14:11,12670,56572,false,755254384062263296
Twitter for iPhone,Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,07-19-2016 00:21:49,2914,14390,false,755195907658883072
Twitter for iPhone,#MakeAmericaSafeAgain!#GOPConvention #RNCinCLE https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1,07-18-2016 23:04:11,7963,20422,false,755176368783187969
Twitter for Android,Networks other than low ratings @CNN have been very fair and exciting!,07-18-2016 20:51:55,4174,16391,false,755143081666744320
Twitter for Android,.@CNN is the worst.They go to their dumb one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!,07-18-2016 20:48:00,8285,29909,false,755142098190475265
Twitter Web Client,Looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife Melania. Place looks beautiful!,07-18-2016 17:28:04,6685,28983,false,755091783013507072
Twitter for iPhone,Thank you Mahoning County Ohio! See you soon! #MakeAmericaSafeAgain https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q,07-18-2016 17:10:39,4977,15325,false,755087399286411266
Twitter for iPhone,RT @foxandfriends: STILL AHEAD: @realDonaldTrump joins us at 7am/et! #RNCinCLE https://t.co/TzGbDs88b3,07-18-2016 10:53:55,1942,0,true,754992591402328064
Twitter for Android,President Obama just had a news conference but he doesn't have a clue. Our country is a divided crime scene and it will only get worse!,07-17-2016 21:26:50,12512,39837,false,754789482621243392
Twitter for Android,Our country is totally divided and our enemies are watching. We are not looking good we are not looking smart we are not looking tough!,07-17-2016 21:22:23,15179,42940,false,754788362368741376
Twitter for Android,"@60Minutes: DonaldTrump and his running mate @Mike_Pence to appear on #60Minutes in first joint interview. CBS https://t.co/lZH7qw9qmu",07-17-2016 18:41:24,4166,12666,false,754747849737461760
Twitter for Android,I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!,07-17-2016 18:39:36,5291,18867,false,754747397700485120
Twitter for Android,We are TRYING to fight ISIS and now our own people are killing our police. Our country is divided and out of control. The world is watching,07-17-2016 18:26:51,36051,86985,false,754744188856565760
Twitter for iPhone,We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...https://t.co/pPNrzG8kEa,07-17-2016 17:30:42,9655,25520,false,754730058913308673
Twitter for Android,The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,07-17-2016 13:09:02,8804,29080,false,754664207799451648
Twitter for Android,.@FoxNews is much better and far more truthful than @CNN which is all negative. Guests are stacked for Crooked Hillary! I don't watch.,07-17-2016 13:04:10,5488,20103,false,754662980164386816
Twitter for Android,If Goofy Elizabeth Warren a very weak Senator didn't lie about her heritage (being Native American) she would be nothing today. Pick her H,07-17-2016 12:24:04,6003,21592,false,754652888752910336
Twitter for Android,I hope that Crooked Hillary picks Goofy Elizabeth Warren sometimes referred to as Pocahontas as her V.P. Then we can litigate her fraud!,07-17-2016 12:14:46,7073,23395,false,754650547932758016
Twitter for Android,It doesn't matter that Crooked Hillary has experience look at all of the bad decisions she has made. Bernie said she has bad judgement!,07-17-2016 12:06:18,6257,21515,false,754648419151511552
Twitter for Android,As the days and weeks go by  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!,07-17-2016 11:55:21,5922,19592,false,754645662357159936
Twitter for Android,We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!,07-17-2016 04:19:05,6116,22627,false,754530838386208768
Twitter for Android,Goofy Elizabeth Warren who may be the least productive Senator in the U.S. Senate must prove she is not a fraud. Without the con it's over,07-17-2016 04:15:49,5613,20123,false,754530019200884737
Twitter for Android,Thank you to Jack Morgan Tamara Neo Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!,07-17-2016 03:39:09,2842,12769,false,754520788917780482
Twitter for Android,"@TrumpDoonbeg: Great news! We've been nominated for Ireland's Best Golf Hotel 2016.We would appreciate your vote! https://t.co/5uEBphqdG9",07-17-2016 03:21:14,2720,11607,false,754516280615501824
Twitter for Android,Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT AGAIN!,07-17-2016 03:15:22,6339,20895,false,754514805264973824
Twitter Ads,Donate Today To Help Make America Great Again! You Can Help Stop Crooked Hillary Clinton! https://t.co/swzCe5PiNI https://t.co/0fmgNBuAcc,07-16-2016 21:01:31,1051,2497,false,754420722575953920
Twitter Ads,Donate Today To Help Make America Great Again! You Can Help Stop Crooked Hillary Clinton! https://t.co/VlObaDG4eR https://t.co/mBDwW5orrd,07-16-2016 20:44:37,0,0,false,754416468381437954
Twitter for iPhone,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6,07-16-2016 16:13:29,10303,36108,false,754348235951661056
Twitter for Android,Crooked Hillary Clinton is bought and paid for by Wall Street lobbyists and special interests. She will sell our country down the tubes!,07-16-2016 13:23:17,9253,27284,false,754305404302139392
Twitter for Android,Very sad that a person who has made so many mistakes Crooked Hillary Clinton can put out such false and vicious ads with her phony money!,07-16-2016 13:19:11,7103,23083,false,754304371186405376
Twitter for Android,Crooked Hillary who embarrassed herself and the country with her e-mail lies has been a DISASTER on foreign policy. Look what's happening!,07-16-2016 13:13:56,8136,25486,false,754303051389861888
Twitter for Android,Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience yet look what her policies have done,07-16-2016 13:08:43,9023,26358,false,754301737431928832
Twitter for Android,Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!,07-16-2016 12:29:43,4878,21683,false,754291925616852992
Twitter for Android,Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.,07-16-2016 02:12:13,5703,25049,false,754136526087487488
Twitter for Android,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,07-15-2016 14:50:55,38782,92250,false,753965070003109888
Twitter for Android,Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O &amp; Hillary!,07-15-2016 14:41:20,10987,31808,false,753962659293396992
Twitter for Android,#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!,07-15-2016 14:31:18,10870,35647,false,753960134422900736
Twitter for iPhone,My prayers and condolences to the victims and families of the terrible tragedy in Nice France. We are with you in every way!,07-15-2016 00:39:27,15942,51035,false,753750790590828544
Twitter for Android,In light of the horrible attack in Nice France I have postponed tomorrow's news conference concerning my Vice Presidential announcement.,07-14-2016 23:09:57,14984,46846,false,753728269019549696
Twitter for Android,Another horrific attack this time in Nice France. Many dead and injured. When will we learn? It is only getting worse.,07-14-2016 22:40:31,24772,56414,false,753720863606775809
Twitter for iPhone,I employ many people in the State of Virginia - JOBS JOBS JOBS! Crooked Hillary will sell us out just like her husband did with NAFTA.,07-14-2016 17:23:58,7394,23805,false,753641197588152320
Twitter for iPhone,Another new poll. Thank you for your support! Join the MOVEMENT today! #ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz,07-14-2016 14:53:46,8915,23473,false,753603401854881793
Twitter for iPhone,Great new poll- thank you America!#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc,07-14-2016 13:21:48,7428,23288,false,753580257895211008
Twitter for iPhone,I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,07-14-2016 01:19:51,15772,44596,false,753398572515725312
Twitter for iPhone,If I win the Presidency we will swamp Justice Ginsburg with real judges and real legal opinions!,07-13-2016 22:28:44,8126,26131,false,753355507721646080
Twitter for iPhone,Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?,07-13-2016 22:27:45,5386,17798,false,753355262363181056
Twitter for iPhone,Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!,07-13-2016 22:26:20,5629,20870,false,753354905897668608
Twitter for iPhone,On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.,07-13-2016 22:23:40,4060,16750,false,753354233311731712
Twitter for iPhone,Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,07-13-2016 22:22:20,8051,24455,false,753353898472017920
Twitter for iPhone,Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!,07-13-2016 22:19:48,4977,15728,false,753353259411054592
Twitter for iPhone,Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR,07-13-2016 22:11:04,7707,18412,false,753351063407767554
Twitter for iPhone,Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,07-13-2016 22:06:30,4390,14753,false,753349911983235072
Twitter for iPhone,The Republican platform is most pro-Israel of all time!,07-13-2016 22:05:22,4463,14900,false,753349629870084096
Twitter for iPhone,New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!,07-13-2016 21:56:42,5939,17974,false,753347448743964672
Twitter for iPhone,#CrookedHillary is outspending me by a combined 31 to 1 in Florida Ohio &amp; Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe,07-13-2016 21:22:44,7920,21581,false,753338900647665664
Twitter for iPhone,Thank you Florida Ohio and Pennsylvania! #CrookedHillary is not qualified. #ImWithYou https://t.co/M1yzgyeEdY,07-13-2016 12:50:04,11373,29429,false,753209883202351104
Twitter for iPhone,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS,07-13-2016 12:33:15,6361,18878,false,753205648154767360
Twitter for Android,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!,07-13-2016 04:54:40,11310,34875,false,753090242203283457
Twitter for iPhone,THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA,07-13-2016 03:08:58,5609,19186,false,753063644578144260
Twitter for iPhone,Thank you Iowa- see you soon!#Trump2016 #ImWithYou https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc,07-12-2016 22:19:52,5597,16355,false,752990888171831296
Twitter for iPhone,I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!,07-12-2016 21:59:45,2847,11258,false,752985826993332224
Twitter for iPhone,The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1,07-12-2016 21:10:03,10828,24046,false,752973319675273218
Twitter for iPhone,To all the Bernie voters who want to stop bad trade deals &amp; global special interests we welcome you with open arms. People first.,07-12-2016 17:04:19,13800,35932,false,752911479251296258
Twitter for iPhone,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,07-12-2016 17:03:44,12842,30578,false,752911332756840448
Twitter for iPhone,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,07-12-2016 17:01:51,36168,53157,false,752910855939952640
Twitter for iPhone,#CrookedHillary is not qualified!https://t.co/6qi7KTW43O,07-12-2016 16:45:45,12693,23691,false,752906803810279424
Twitter for Android,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!,07-12-2016 13:39:56,13353,37635,false,752860045084241920
Twitter for Android,Bernie Sanders who has lost most of his leverage has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!,07-12-2016 13:36:47,10572,30480,false,752859250628648962
Twitter for iPhone,This election is a choice between law order &amp; safety - or chaos crime &amp; violence. I will make America safe again for everyone. #ImWithYou,07-12-2016 12:57:18,10919,29844,false,752849315094298624
Twitter for iPhone,For too many years our inner cities have been left behind. I am going to deliver jobs safety and protection for those in need.,07-12-2016 12:55:29,6666,20733,false,752848856317059073
Twitter for Android,Crime is out of control and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!,07-12-2016 11:58:58,6309,20791,false,752834632907943936
Twitter for iPhone,#MakeAmericaGreatAgain #ImWithYouhttps://t.co/lb5ViCDH0g https://t.co/roVn7pAVfy,07-12-2016 02:12:19,5300,15033,false,752686998826131456
Twitter for iPhone,Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7,07-12-2016 00:56:29,5205,14018,false,752667913820209152
Twitter for iPhone,Speech on Veterans' Reform:https://t.co/XB7RMwesMK,07-11-2016 22:18:22,3407,9550,false,752628125389955073
Twitter for iPhone,Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM,07-11-2016 21:40:30,8661,25203,false,752618593196597248
Twitter for iPhone,Thoughts and prayers with the victims and their families- along with everyone at the Berrien County Courthouse in St. Joseph Michigan.,07-11-2016 19:51:29,8942,28555,false,752591157641744384
Twitter for iPhone,Join me in Westfield Indiana- tomorrow night at 7:30pm! #Trump2016 Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib,07-11-2016 11:57:45,4091,12373,false,752471941416620033
Twitter for Android,I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily few people are watching - dead network!,07-10-2016 18:58:10,6468,22562,false,752215352122208256
Twitter for Android,The media is so dishonest. If I make a statement they twist it and turn it to make it sound bad or foolish.They think the public is stupid!,07-10-2016 18:42:32,14239,44036,false,752211419634933760
Twitter for Android,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!,07-10-2016 18:27:58,11731,34687,false,752207752852832256
Twitter for Android,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!,07-10-2016 12:02:02,18701,55201,false,752110630031749120
Twitter for iPhone,New poll - thank you! #Trump2016https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3,07-09-2016 21:22:25,9010,23710,false,751889266934964224
Twitter for Android,Way to go @serenawilliams  - you are a true champion. Proud of you!,07-09-2016 15:18:58,5601,24636,false,751797800690708480
Twitter for iPhone,MAKE AMERICA SAFE AGAIN!https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy,07-08-2016 23:26:56,14333,38652,false,751558217075945476
Twitter for iPhone,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?,07-08-2016 21:31:01,13748,41848,false,751529041988116485
Twitter for iPhone,Due to the horrific events taking place in our country I have decided to postpone my speech on economic opportunity- today in Miami.,07-08-2016 14:32:15,8817,40164,false,751423658627829760
Twitter for iPhone,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt,07-08-2016 13:20:47,7237,19359,false,751405672877744128
Twitter for Android,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,07-08-2016 11:02:41,28267,83769,false,751370918027489280
Twitter for Android,After today Crooked Hillary can officially be called Lyin' Crooked Hillary.,07-08-2016 01:52:04,19665,53961,false,751232353129955328
Twitter for iPhone,Thank you Speaker @PRyan!#AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc,07-07-2016 20:09:59,4528,14553,false,751146264956395521
Twitter for iPhone,#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l,07-07-2016 20:06:17,6479,18093,false,751145333107879936
Twitter for iPhone,Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg,07-07-2016 20:04:58,3288,10484,false,751145002147966976
Twitter for Android,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,07-07-2016 18:07:28,6801,27028,false,751115433273688064
Twitter for iPhone,Great being in Cincinnati Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56,07-07-2016 11:33:49,4942,19545,false,751016366925344768
Twitter for iPhone,Where is the outrage for this Disney book? Is this the 'Star of David' also? Dishonest media! #Frozen https://t.co/4LJBpSm8xa,07-07-2016 01:34:20,25762,61853,false,750865499660091393
Twitter for iPhone,To all of my twitter followers please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH,07-06-2016 21:58:50,9615,24409,false,750811268219543552
Twitter Web Client,Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.,07-06-2016 15:32:35,8228,24462,false,750714064574218245
Twitter for Android,I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes @MarkHalperin @NBCPolitics,07-06-2016 14:06:38,5014,16589,false,750692436687585280
Twitter for Android,Sleepy eyes Chuck Todd a man with so little touch for politics is at it again.He could not have watched my standing ovation speech in N.C.,07-06-2016 14:01:09,4224,15070,false,750691056551878656
Twitter for Android,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,07-06-2016 13:24:50,4934,14681,false,750681915565477888
Twitter for Android,Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center Airport - and destroyed City,07-06-2016 13:12:43,4292,13544,false,750678866532990977
Twitter for Android,I made a lot of money in Atlantic City and left 7 years ago great timing (as all know). Pols made big mistakes now many bankruptcies.,07-06-2016 13:08:44,3526,12826,false,750677864379453440
Twitter for Android,Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch her time will come!,07-06-2016 12:31:27,10376,28329,false,750668480559607808
Twitter for iPhone,The rigged system may have helped Hillary Clinton escape criminal charges but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l,07-06-2016 12:11:03,7099,16142,false,750663349025767424
Twitter for Android,Crooked Hillary has once again been proven to be a person who is dishonest incompetent and of very bad judgement.,07-06-2016 11:21:34,8445,24447,false,750650894040064000
Twitter for Android,Crooked Hillary Clinton and her team "were extremely careless in their handling of very sensitive highly classified information." Not fit!,07-06-2016 11:12:45,7802,23041,false,750648675186147328
Twitter for Android,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,07-06-2016 04:36:31,8388,26365,false,750548959240843265
Twitter for Android,I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with "murder." Come November 8 she's out!,07-06-2016 04:30:04,12931,37161,false,750547338817638401
Twitter for Android,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,07-06-2016 04:23:03,6073,25238,false,750545570293506048
Twitter for iPhone,I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!,07-06-2016 02:21:20,2311,10637,false,750514941753434113
Twitter for iPhone,My son @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!,07-06-2016 00:52:40,2743,12260,false,750492628362334208
Twitter Web Client,Looking forward to meeting with @SenBobCorker in a little while. We will be traveling to North Carolina together today.,07-05-2016 18:36:15,3850,15765,false,750397898861445120
Twitter Web Client,FBI director said Crooked Hillary compromised our national security. No charges. Wow! #RiggedSystem,07-05-2016 15:39:06,40146,78067,false,750353319084843008
Twitter Web Client,The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual bad judgment.,07-05-2016 15:37:23,22434,55949,false,750352884106223616
Twitter for Android,It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,07-05-2016 12:05:46,3823,15035,false,750299631792291840
Twitter for Android,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,07-05-2016 11:14:58,14660,38176,false,750286846534582272
Twitter for Android,On @FoxNews at 7:00 P.M. "Special: Meet the Trumps" Hope you enjoy!,07-04-2016 22:59:46,2945,12772,false,750101826821877760
Twitter for Android,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?,07-04-2016 22:30:15,21965,56036,false,750094399456026624
Twitter for Android,With Hillary and Obama the terrorist attacks will only get worse. Politically correct fools won't even call it what it is - RADICAL ISLAM!,07-04-2016 15:34:15,12179,32641,false,749989709275885568
Twitter for Android,Crooked Hillary Clinton is "guilty as hell" but the system is totally rigged and corrupt! Where are the 33000 missing e-mails?,07-04-2016 15:26:56,10675,28516,false,749987869452828672
Twitter for Android,The only people who are not interested in being the V.P. pick are the people who have not been asked!,07-04-2016 14:25:04,4750,17316,false,749972298086645760
Twitter for Android,I look forward to meeting @joniernst today in New Jersey. She has done a great job as Senator of Iowa!,07-04-2016 14:19:13,3234,12562,false,749970824766091264
Twitter for Android,Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed great people!,07-04-2016 14:11:09,3427,13908,false,749968796618817538
Twitter for Android,Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd the end result was solid!,07-04-2016 13:56:34,3453,13674,false,749965127278034944
Twitter for Android,Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star or plain star!,07-04-2016 13:42:16,7368,24255,false,749961528422625281
Twitter for iPhone,Happy 4th of July! #Trump2016 #AmericaFirst https://t.co/Ndb3AQrLtY https://t.co/YhHyQjwJW6,07-04-2016 13:32:35,7751,20511,false,749959090210832386
Twitter for Android,Crooked Hillary will NEVER be able to handle the complexities and danger of ISIS - it will just go on forever. We need change!,07-04-2016 12:00:11,6654,19947,false,749935837748596736
Twitter for Android,The third mass attack (slaughter) in days by ISIS. 200 dead in Baghdad worst in many years. We do not have leadership that can stop this!,07-04-2016 11:54:40,6921,20028,false,749934450868387840
Twitter for Android,In Bangladesh hostages were immediately killed by ISIS terrorists if they were unable to cite a verse from the Koran. 20 were killed!,07-04-2016 11:35:16,5705,14309,false,749929565661884417
Twitter for Android,I believe that Crooked Hillary sent Bill to have the meeting with the U.S.A.G. So Bill is not in trouble with H except that he got caught!,07-03-2016 21:46:58,6384,20317,false,749721116911034368
Twitter for Android,The SECRET meeting between Bill Clinton and the U.S.A.G. in back of closed plane was heightened with FBI shouting "go away no pictures.",07-03-2016 21:43:25,8198,22232,false,749720224220475393
Twitter for Android,Does anybody really believe that Bill Clinton and the U.S.A.G. talked only about "grandkids" and golf for 37 minutes in plane on tarmac?,07-03-2016 21:38:20,7838,22142,false,749718947973529600
Twitter for Android,"THE SYSTEM IS RIGGED!",07-03-2016 21:00:39,10258,24611,false,749709462974435329
Twitter for Android,On Saturday a great man Elie Wiesel passed away.The world is a better place because of him and his belief that good can triumph over evil!,07-03-2016 20:47:51,5609,21129,false,749706242579247105
Twitter for Android,Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is totally rigged &amp; corrupt!,07-03-2016 20:20:20,8721,24353,false,749699315367612416
Twitter for Android,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.,07-03-2016 20:16:23,9361,26988,false,749698321074180096
Twitter for Android,Just watched @meetthepress and how totally biased against me Chuck Todd and the entire show is against me.The good news-the people get it!,07-03-2016 17:40:49,5810,19956,false,749659173353299968
Twitter for Android,It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said the system is totally rigged!,07-02-2016 21:13:02,20984,49414,false,749350193095667713
Twitter for Android,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!,07-02-2016 20:39:39,12848,35934,false,749341789102960640
Twitter for iPhone,Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm,07-02-2016 15:33:19,5933,14494,false,749264697233383424
Twitter for iPhone,Thank you for your support!#AmericaFirst #LeadRight2016  https://t.co/a6f6xZNrym,07-02-2016 15:32:04,2951,9112,false,749264383990194176
Twitter for iPhone,RT @GOP: Reminder: last year Clinton pledged she had turned over all work-related email under penalty of perjury ⬇️ https://t.co/X4R7LnsSoy,07-02-2016 15:29:38,6799,0,true,749263772703985664
Twitter for iPhone,Thank you! #AmericaFirst https://t.co/MYG45LxGmH,07-02-2016 15:23:25,8456,23954,false,749262206672445441
Twitter for iPhone,If I become the next POTUS- they will not be ignoring! #AmericaFirst https://t.co/97R0cQdnGI,07-02-2016 15:19:35,4039,9983,false,749261242137710592
Twitter for iPhone,Crooked Hillary -- Makes History! #ImWithYou #AmericaFirst https://t.co/PKQhYhMmIX,07-02-2016 15:19:19,10995,25393,false,749261175968436224
Twitter for iPhone,The #2A to our Constitution is clear. The right of the people to keep &amp; bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ,07-02-2016 13:55:45,10161,25599,false,749240145442922496
Twitter for iPhone,#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728,07-02-2016 13:45:16,5875,16330,false,749237508916056064
Twitter for Android,The speakers slots at the Republican Convention are totally filled with a long waiting list of those that want to speak - Wednesday release,07-02-2016 11:55:14,4584,14576,false,749209816732672000
Twitter for Android,Just read in the failing @nytimes that I was not aware "the event had to be held in Cleveland" - a total lie. These people are sick!,07-02-2016 11:48:18,4007,12865,false,749208070505586688
Twitter for iPhone,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29,07-02-2016 01:29:25,5015,14064,false,749052325130534912
Twitter for Android,Just returned from Colorado. Amazing crowd!,07-02-2016 01:19:46,3123,15039,false,749049896431415296
